id,sale_date,sale_price,sale_nbr,sale_warning,join_status,join_year,latitude,longitude,area,city,zoning,subdivision,present_use,land_val,imp_val,year_built,year_reno,sqft_lot,sqft,sqft_1,sqft_fbsmt,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_lakesamm,view_otherwater,view_other,submarket
1699,2003-11-15,862936,4.0,   ,nochg,2024,47.7406,-122.1447,39,NEWCASTLE,RS7.2,ALDERWOOD SOUTH DIV NO. 02,2,552938,309998,1991,0,22685,4101,4101,0,4,0,3,2.0,4,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L
1700,2011-01-15,278536,4.0,   ,nochg,2024,47.5826,-122.0597,22,SKYKOMISH,R-8,MEADOWBROOK,2,124777,153759,1932,0,16958,911,911,0,7,0,4,2.0,5,1,1,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,U
1701,2006-10-15,472926,4.0,   ,nochg,2024,47.3591,-121.9447,38,SEA-TAC,R-10,BAYVIEW HEIGHTS,2,301046,171880,1970,0,21121,828,828,0,9,0,1,2.0,5,3,1,1,0,104,0,0,1,0,0,0,0,0,0,0,0,0,1,0,H
1702,2021-01-15,405374,3.0,   ,nochg,2024,47.4747,-121.8244,14,SKYKOMISH,R-3,MAPLE GROVE,2,134980,270394,1965,0,19657,803,803,0,7,0,3,1.0,2,2,1,1,0,505,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
1703,2023-05-15,1365541,1.0,   ,nochg,2024,47.6041,-122.181,1,CLYDE HILL,R-9,RIVERBEND TERRACE,2,618675,746866,1939,0,10392,2503,2503,0,9,0,4,2.0,5,3,1,1,0,365,0,0,1,0,1,0,0,0,0,0,0,0,1,0,Y
1704,2004-02-15,306260,1.0,   ,nochg,2024,47.4858,-122.3372,61,CARNATION,R-2,RIVERBEND TERRACE,2,168398,137862,1922,0,3706,2155,2155,0,5,0,5,1.0,2,3,1,1,0,552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,L
1705,1996-09-15,391827,4.0,   ,nochg,2024,47.3642,-122.3182,74,FEDERAL WAY,R-9,PINE VIEW ESTATES,2,153358,238469,2014,0,2421,988,988,0,3,0,5,2.0,3,1,0,0,0,215,0,0,1,0,1,0,0,0,0,0,0,0,0,0,J
1706,2015-03-15,657138,3.0,   ,nochg,2024,47.401,-121.9525,55,KING COUNTY,R-3,CEDAR HEIGHTS,2,337477,319661,1996,0,13954,3336,3336,0,7,0,1,1.0,5,1,0,1,0,519,0,0,1,0,1,0,0,0,0,0,0,0,0,0,U
1707,2016-12-15,3831146,2.0,   ,nochg,2024,47.6586,-122.0837,22,MEDINA,R-5,MOUNTAIN VIEW,2,1556107,2275039,1963,0,11198,3996,3996,0,8,0,3,1.0,5,3,1,0,0,504,0,0,1,0,0,0,0,0,0,0,0,0,1,0,R
1708,2015-03-15,715650,4.0,   ,nochg,2024,47.7335,-121.8477,15,NORMANDY PARK,RA2.5,BAYVIEW HEIGHTS,2,293900,421750,1900,0,20099,2601,2601,0,5,0,4,2.0,5,2,1,0,0,405,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C
1709,2003-05-15,418361,1.0,   ,nochg,2024,47.348,-122.2601,48,AUBURN,R-2,MAPLE GROVE,2,132833,285528,1924,0,17951,847,847,0,8,0,2,1.0,4,2,0,1,0,489,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Q
1710,1995-08-15,700577,3.0,   ,nochg,2024,47.695,-122.2485,44,ENUMCLAW,R-7,SUNSET HILLS,2,262641,437936,1970,0,26345,2532,2532,0,8,0,3,2.0,2,1,0,0,0,247,0,0,1,0,0,0,0,0,0,0,0,0,1,0,W
1711,1999-01-15,382225,1.0,   ,nochg,2024,47.4359,-122.321,47,MILTON,R-7,FALCON RIDGE (CEDAR RIDGE),2,231746,150479,1900,0,19037,2765,2765,0,10,0,2,1.0,3,2,0,1,0,276,0,0,1,0,0,0,0,0,0,0,0,0,1,0,D
1712,2003-05-15,529083,3.0,   ,nochg,2024,47.581,-121.8688,32,KENMORE,R-8,SUMMIT RIDGE,2,250987,278096,2011,0,20604,3276,3276,0,9,0,4,2.0,1,1,0,0,0,230,0,0,0,0,1,0,0,0,0,0,0,0,1,0,R
1713,2003-02-15,364264,3.0,   ,nochg,2024,47.6939,-121.9492,44,SKYKOMISH,R-8,HOLLYWOOD HILL HIGHLANDS,2,219855,144409,1939,0,28698,4081,4081,0,5,0,3,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T
1714,1996-02-15,330324,4.0,   ,nochg,2024,47.3451,-122.1673,39,KENT,R-4,SUNSET HILLS,2,219618,110706,1976,0,10534,3592,3592,0,7,0,2,2.0,4,1,1,1,0,417,0,0,1,0,1,0,0,0,0,0,0,0,1,0,P
1715,2000-04-15,488588,3.0,   ,nochg,2024,47.3018,-121.9027,56,SHORELINE,RA2.5,WILDWOOD LANE NO. 03,2,213161,275427,1980,0,27311,1269,1269,0,6,0,2,1.0,5,2,0,1,0,326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B
1716,2013-03-15,2555678,3.0,   ,nochg,2024,47.6162,-122.2955,64,YARROW POINT,RS7.2,ALDERWOOD SOUTH DIV NO. 02,2,1217525,1338153,1978,0,25630,2178,2178,0,4,0,5,2.0,4,3,0,1,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,H
1717,1994-09-15,531424,2.0,   ,nochg,2024,47.7436,-122.1725,8,NEWCASTLE,R-3,TOWN-COUNTRY CLUB BUNGALOW SITES,2,331480,199944,1945,0,16396,4788,4788,0,4,0,5,2.0,1,2,1,0,0,439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,X
1718,2008-04-15,550653,2.0,   ,nochg,2024,47.5502,-122.3478,70,KING COUNTY,R-6,SUNSET HILLS,2,173544,377109,2014,0,18164,4152,4152,0,10,0,5,1.0,2,2,0,1,0,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X
1719,2016-07-15,808222,2.0,   ,nochg,2024,47.7195,-122.09,47,RENTON,R-8,MAPLE GROVE,2,384599,423623,2022,0,20983,2916,2916,0,9,0,3,2.0,5,3,1,0,0,503,0,0,1,0,0,0,0,0,0,0,0,0,1,0,O
1720,2020-09-15,1361924,3.0,   ,nochg,2024,47.371,-121.9045,50,NORMANDY PARK,RA2.5,MOUNTAIN VIEW,2,476222,885702,1993,0,15822,2235,2235,0,10,0,2,1.0,1,1,1,1,0,534,0,0,1,0,1,0,0,0,0,0,0,0,0,0,G
1721,2021-11-15,410838,1.0,   ,nochg,2024,47.5406,-122.0676,15,BLACK DIAMOND,R-6,FALCON RIDGE (CEDAR RIDGE),2,202023,208815,1982,0,26654,3592,3592,0,4,0,4,2.0,1,2,1,0,0,558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,J
1722,1999-07-15,971357,1.0,   ,nochg,2024,47.7623,-122.3978,1,SEATTLE,RS 8.5,RIVERBEND TERRACE,2,571410,399947,1936,0,26629,3714,3714,0,9,0,1,2.0,2,2,0,0,0,592,0,0,1,0,1,0,0,0,0,0,0,0,0,0,V
1723,2006-02-15,541700,1.0,   ,nochg,2024,47.677,-121.8576,92,LAKE FOREST PARK,R-5,TOWN-COUNTRY CLUB BUNGALOW SITES,2,293113,248587,1904,0,29884,1755,1755,0,7,0,2,1.0,2,2,1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,J
1724,1992-07-15,758129,4.0,   ,nochg,2024,47.6547,-122.1436,15,KIRKLAND,R-4,WILDWOOD LANE NO. 03,2,471257,286872,1980,0,23454,4766,4766,0,7,0,4,1.0,4,1,0,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
1725,2002-08-15,332433,1.0,   ,nochg,2024,47.6758,-122.173,43,KIRKLAND,R-3,SUMMIT RIDGE,2,162733,169700,1912,0,22645,4618,4618,0,5,0,4,2.0,1,2,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
1726,2002-03-15,767989,2.0,   ,nochg,2024,47.5455,-121.8818,31,NORTH BEND,RS 8.5,ALDERWOOD SOUTH DIV NO. 02,2,263601,504388,1960,0,5590,4773,4773,0,6,0,3,1.0,2,3,1,1,0,264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U
1727,2005-08-15,512741,2.0,   ,nochg,2024,47.7784,-122.1661,85,BOTHELL,R-8,LAKEFRONT VILLAGE,2,214382,298359,2009,0,11250,1125,1125,0,3,0,1,2.0,2,3,1,0,0,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,A
1728,2017-12-15,656739,3.0,   ,nochg,2024,47.4978,-121.8967,50,SNOQUALMIE,R-7,WILDWOOD LANE NO. 03,2,334698,322041,1958,0,28229,4409,4409,0,9,0,4,2.0,4,3,0,0,0,334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,M
1729,1995-06-15,394209,3.0,   ,nochg,2024,47.7469,-122.1868,63,BURIEN,R-6,CEDAR HEIGHTS,2,202313,191896,1982,0,2575,4891,4891,0,8,0,1,2.0,3,3,1,1,0,413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,M
1730,2019-07-15,2505194,4.0,   ,nochg,2024,47.511,-122.2782,84,MEDINA,R-5,ALDERWOOD SOUTH DIV NO. 02,2,908682,1596512,1901,0,10860,2021,2021,0,9,0,3,2.0,3,3,0,1,0,484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D
1731,1994-10-15,593467,3.0,   ,nochg,2024,47.6825,-122.0278,64,SNOQUALMIE,R-3,OAKWOOD MANOR,2,259676,333791,1907,0,18576,2793,2793,0,9,0,3,2.0,2,3,1,1,0,522,0,0,1,0,1,0,0,0,0,0,0,0,1,0,T
1732,2001-03-15,371283,4.0,   ,nochg,2024,47.4642,-122.2449,10,RENTON,R-7,MAPLE GROVE,2,257269,114014,1921,0,27170,3824,3824,0,4,0,4,1.0,3,2,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O
1733,2022-06-15,949240,2.0,   ,nochg,2024,47.6748,-122.0559,32,KENMORE,R-8,SUMMIT RIDGE,2,544022,405218,1934,0,14967,3441,3441,0,11,0,3,2.0,4,3,0,1,0,568,0,0,1,0,1,0,0,0,0,0,0,0,0,0,D
1734,1994-02-15,551485,3.0,   ,nochg,2024,47.683,-122.1797,32,KIRKLAND,RS-7200,FALCON RIDGE (CEDAR RIDGE),2,267938,283547,1912,0,23132,2138,2138,0,8,0,2,2.0,5,3,0,0,0,587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U
1735,2018-11-15,514053,3.0,   ,nochg,2024,47.6531,-121.9512,97,CARNATION,R-7,MOUNTAIN VIEW,2,324679,189374,1980,0,12271,4771,4771,0,3,0,5,1.0,1,2,0,1,0,540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,L
1736,1991-05-15,557284,3.0,   ,nochg,2024,47.6456,-122.362,38,SeaTac,RA2.5,HOLLYWOOD HILL HIGHLANDS,2,229000,328284,2019,0,25162,4486,4486,0,6,0,5,1.0,4,3,0,0,0,343,0,0,1,0,0,0,0,0,0,0,0,0,1,0,K
1737,1995-09-15,514901,1.0,   ,nochg,2024,47.4746,-121.942,9,ENUMCLAW,R-7,HIGHLAND PARK,2,321105,193796,2008,0,13312,1621,1621,0,7,0,3,1.0,2,3,1,1,0,406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,N
1738,1997-01-15,3204450,1.0,   ,nochg,2024,47.3723,-122.026,21,YARROW POINT,R-8,HIGHLAND PARK,2,1330876,1873574,1939,0,6895,2227,2227,0,12,0,2,1.0,1,1,0,1,0,354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,W
1739,1991-12-15,815315,3.0,   ,nochg,2024,47.593,-122.2626,82,NEWCASTLE,R-8,TOWN-COUNTRY CLUB BUNGALOW SITES,2,293483,521832,1982,0,20723,4556,4556,0,5,0,5,2.0,3,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
1740,1996-08-15,637894,1.0,   ,nochg,2024,47.41,-122.0153,70,DES MOINES,R-5,CEDAR HEIGHTS,2,382440,255454,2004,0,28226,1366,1366,0,9,0,2,1.0,3,3,0,0,0,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,O
1741,2000-12-15,745885,3.0,   ,nochg,2024,47.6589,-121.8178,77,CARNATION,R-6,HOLLYWOOD HILL HIGHLANDS,2,364071,381814,2012,0,22736,1755,1755,0,9,0,5,1.0,3,2,0,0,0,349,0,0,1,0,1,0,0,0,0,0,0,0,1,0,X
1742,2008-05-15,493794,1.0,   ,nochg,2024,47.7278,-121.8153,15,DUVALL,R-1,ALDERWOOD SOUTH DIV NO. 02,2,334596,159198,1938,0,4535,2603,2603,0,4,0,1,2.0,4,2,0,0,0,514,0,0,0,0,1,0,0,0,0,0,0,0,1,0,T
1743,2019-11-15,419949,1.0,   ,nochg,2024,47.7733,-122.3428,60,KENT,RS-7200,MEADOWBROOK,2,235352,184597,1911,0,11556,4336,4336,0,12,0,4,2.0,3,3,0,1,0,480,0,0,1,0,1,0,0,0,0,0,0,0,1,0,W
1744,1994-10-15,440182,4.0,   ,nochg,2024,47.6912,-121.9439,9,RENTON,R-10,MOUNTAIN VIEW,2,159478,280704,1975,0,22392,3340,3340,0,4,0,3,1.0,2,2,0,0,0,437,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Z
1745,2010-05-15,389204,2.0,   ,nochg,2024,47.7564,-122.1403,32,MILTON,RS-7200,MAPLE GROVE,2,244099,145105,1903,0,20375,2515,2515,0,9,0,2,2.0,1,2,1,1,0,219,0,0,1,0,1,0,0,0,0,0,0,0,1,0,A
1746,2015-07-15,711179,1.0,   ,nochg,2024,47.4979,-121.8055,25,SHORELINE,R-6,OLYMPIC VUE ESTATES,2,363423,347756,2009,0,25656,800,800,0,4,0,2,1.0,5,1,1,1,0,355,0,0,1,0,1,0,0,0,0,0,0,0,1,0,N
1747,2017-08-15,1224884,4.0,   ,nochg,2024,47.5065,-122.2915,90,WOODINVILLE,RS7.2,TOWN-COUNTRY CLUB BUNGALOW SITES,2,439839,785045,2014,0,2300,3131,3131,0,10,0,1,1.0,5,3,1,1,0,538,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
1748,2012-08-15,668587,3.0,   ,nochg,2024,47.3716,-122.1789,48,SEA-TAC,R-8,LAKEFRONT VILLAGE,2,322031,346556,1917,0,6126,2002,2002,0,12,0,2,1.0,3,2,0,1,0,474,0,0,0,0,0,0,0,0,0,0,0,0,1,0,K
1749,1994-07-15,978857,3.0,   ,nochg,2024,47.7966,-122.1766,65,SNOQUALMIE,RS 8.5,CEDAR HEIGHTS,2,665159,313698,1993,0,15999,1941,1941,0,12,0,3,2.0,4,3,0,0,0,404,0,0,0,0,1,0,0,0,0,0,0,0,1,0,J
1750,2001-08-15,497359,1.0,   ,nochg,2024,47.3889,-121.8434,27,ENUMCLAW,R-2,ALDERWOOD SOUTH DIV NO. 02,2,280742,216617,1995,0,25722,3958,3958,0,9,0,4,1.0,5,1,0,1,0,317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,T
1751,2000-02-15,545859,3.0,   ,nochg,2024,47.5635,-122.2305,47,DUVALL,R-8,OAKWOOD MANOR,2,368428,177431,1987,0,28796,4829,4829,0,7,0,1,1.0,1,2,0,1,0,472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,X
1752,2007-05-15,547831,3.0,   ,nochg,2024,47.6818,-122.1351,7,KIRKLAND,R-2,GREEN VALLEY,2,206917,340914,1921,0,20932,2497,2497,0,3,0,3,2.0,2,1,1,1,0,171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,S
1753,2013-03-15,587463,4.0,   ,nochg,2024,47.7659,-122.253,17,SNOQUALMIE,R-3,HIGHLAND PARK,2,266984,320479,1993,0,3736,3495,3495,0,8,0,3,1.0,2,1,1,0,0,213,0,0,1,0,1,0,0,0,0,0,0,0,0,0,P
1754,2017-09-15,433445,4.0,   ,nochg,2024,47.5769,-122.263,95,COVINGTON,RA2.5,OLYMPIC VUE ESTATES,2,257323,176122,1990,0,16362,2807,2807,0,10,0,3,1.0,2,1,1,0,0,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C
1755,1997-01-15,3844381,4.0,   ,nochg,2024,47.6502,-121.9434,22,MEDINA,RS 8.5,SUNSET HILLS,2,1937926,1906455,2006,0,23764,812,812,0,5,0,5,1.0,5,2,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,B
1756,1997-04-15,436518,4.0,   ,nochg,2024,47.7012,-121.9711,7,FEDERAL WAY,R-7,MEADOWBROOK,2,164755,271763,1966,0,2419,3168,3168,0,4,0,3,1.0,4,3,1,0,0,269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,V
1757,2002-12-15,326858,3.0,   ,nochg,2024,47.6108,-122.1981,53,BLACK DIAMOND,RS-7200,BAYVIEW HEIGHTS,2,148103,178755,1914,0,2901,1546,1546,0,3,0,5,1.0,2,1,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T
1758,1998-06-15,346530,2.0,   ,nochg,2024,47.4184,-122.2821,66,MILTON,R-9,HOLLYWOOD HILL HIGHLANDS,2,180891,165639,1964,0,4253,3190,3190,0,4,0,3,2.0,5,3,1,0,0,431,0,0,1,0,1,0,0,0,0,0,0,0,0,0,W
1759,2011-04-15,1383548,2.0,   ,nochg,2024,47.5764,-122.137,41,BELLEVUE,R-7,HOLLYWOOD HILL HIGHLANDS,2,602023,781525,1954,0,22802,2229,2229,0,11,0,4,1.0,5,3,0,0,0,378,0,0,1,0,1,0,0,0,0,0,0,0,1,0,X
1760,2002-12-15,1737452,2.0,   ,nochg,2024,47.3826,-121.9746,31,CLYDE HILL,R-5,CEDAR HEIGHTS,2,835993,901459,1907,0,17055,2949,2949,0,6,0,1,1.0,1,1,1,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,A
1761,1999-12-15,1392767,4.0,   ,nochg,2024,47.3223,-121.9495,16,NORMANDY PARK,R-4,OAKWOOD MANOR,2,722205,670562,1986,0,27436,1458,1458,0,11,0,3,1.0,5,3,0,0,0,409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,E
1762,2019-10-15,744965,2.0,   ,nochg,2024,47.6836,-122.2521,2,LAKE FOREST PARK,RA2.5,PINE VIEW ESTATES,2,239535,505430,1901,0,12990,3869,3869,0,6,0,3,1.0,1,1,1,1,0,272,0,0,1,0,1,0,0,0,0,0,0,0,1,0,F
1763,1996-10-15,1058562,1.0,   ,nochg,2024,47.5305,-122.3157,19,NORMANDY PARK,RS-7200,CEDAR HEIGHTS,2,592863,465699,1924,0,3246,4154,4154,0,8,0,2,1.0,1,3,1,1,0,291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N
1764,2005-12-15,552836,4.0,   ,nochg,2024,47.5061,-121.8357,39,SeaTac,R-5,SUNSET HILLS,2,167515,385321,1916,0,28207,4045,4045,0,9,0,1,2.0,3,2,0,1,0,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U
1765,2011-06-15,773154,1.0,   ,nochg,2024,47.6618,-122.2986,78,NORTH BEND,R-9,LAKEFRONT VILLAGE,2,534533,238621,2017,0,23733,4151,4151,0,8,0,5,2.0,2,2,0,0,0,405,0,0,1,0,1,0,0,0,0,0,0,0,0,0,B
1766,1998-08-15,5163765,1.0,   ,nochg,2024,47.3989,-121.8469,36,MEDINA,RS 8.5,WILDWOOD LANE NO. 03,2,1560733,3603032,2004,0,6938,2882,2882,0,9,0,1,2.0,5,3,1,1,0,475,0,0,1,0,1,0,0,0,0,0,0,0,1,0,A
1767,2015-08-15,536514,3.0,   ,nochg,2024,47.6604,-122.1553,86,ISSAQUAH,R-3,FOREST GLEN,2,287024,249490,1922,0,22949,3000,3000,0,9,0,3,2.0,4,1,1,1,0,578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N
1768,2007-11-15,661555,2.0,   ,nochg,2024,47.6339,-121.9506,67,NORTH BEND,R-6,SUNSET HILLS,2,247456,414099,1923,0,21102,4245,4245,0,10,0,2,1.0,2,1,0,1,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
1769,2013-06-15,475993,1.0,   ,nochg,2024,47.3067,-122.0426,24,SKYKOMISH,R-9,BAYVIEW HEIGHTS,2,293190,182803,1937,0,5160,2048,2048,0,12,0,4,1.0,5,2,0,0,0,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Q
1770,2002-03-15,749488,4.0,   ,nochg,2024,47.5754,-122.1253,97,BELLEVUE,R-2,OLYMPIC VUE ESTATES,2,241616,507872,1926,0,6283,4551,4551,0,10,0,1,2.0,1,3,0,1,0,13,0,0,1,0,1,0,0,0,0,0,0,0,1,0,U
1771,1992-01-15,1762275,4.0,   ,nochg,2024,47.7193,-122.3008,27,HUNTS POINT,R-10,SUNSET HILLS,2,1052477,709798,1911,0,25261,1193,1193,0,8,0,4,2.0,3,1,0,1,0,572,0,0,0,0,1,0,0,0,0,0,0,0,1,0,F
1772,2018-11-15,657617,2.0,   ,nochg,2024,47.3205,-122.164,95,SHORELINE,RS-7200,SUNSET HILLS,2,436863,220754,2006,0,14118,1256,1256,0,7,0,1,2.0,4,1,0,0,0,119,0,0,0,0,1,0,0,0,0,0,0,0,1,0,K
1773,1994-02-15,292367,1.0,   ,nochg,2024,47.6657,-122.2281,54,KIRKLAND,R-1,WILDWOOD LANE NO. 03,2,192430,99937,1993,0,9244,2273,2273,0,12,0,4,1.0,5,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N
1774,2023-12-15,519330,1.0,   ,nochg,2024,47.3067,-122.281,79,BLACK DIAMOND,R-3,BAYVIEW HEIGHTS,2,280887,238443,1990,0,27736,4356,4356,0,7,0,4,1.0,5,3,0,1,0,469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A
1775,2004-03-15,628874,2.0,   ,nochg,2024,47.791,-122.0485,73,SeaTac,R-10,MEADOWBROOK,2,269524,359350,2015,0,20076,1843,1843,0,9,0,1,1.0,1,3,1,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R
1776,2012-10-15,1036407,4.0,   ,nochg,2024,47.699,-122.1536,8,KIRKLAND,R-6,PINE VIEW ESTATES,2,592618,443789,2013,0,16198,4410,4410,0,6,0,4,2.0,2,1,1,0,0,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,V
1777,2020-01-15,518914,4.0,   ,nochg,2024,47.7297,-122.3374,61,DUVALL,RA2.5,TOWN-COUNTRY CLUB BUNGALOW SITES,2,194161,324753,1915,0,11514,1513,1513,0,10,0,1,1.0,4,1,0,1,0,566,0,0,1,0,1,0,0,0,0,0,0,0,1,0,T
1778,2006-11-15,386213,4.0,   ,nochg,2024,47.311,-121.952,87,BURIEN,R-9,ALDERWOOD SOUTH DIV NO. 02,2,152183,234030,1909,0,9480,1300,1300,0,5,0,2,2.0,1,1,1,0,0,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0,J
1779,2022-06-15,665615,3.0,   ,nochg,2024,47.5482,-122.3831,17,RENTON,RS7.2,HIGHLAND PARK,2,434068,231547,2011,0,14003,3494,3494,0,10,0,2,1.0,4,1,0,1,0,175,0,0,0,0,1,0,0,0,0,0,0,0,1,0,E
1780,2020-07-15,790693,4.0,   ,nochg,2024,47.6754,-122.1604,90,NORTH BEND,R-8,FOREST GLEN,2,243970,546723,1989,0,13447,4108,4108,0,10,0,1,1.0,4,1,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,F
1781,2021-05-15,359512,4.0,   ,nochg,2024,47.7683,-122.063,4,KING COUNTY,R-4,TOWN-COUNTRY CLUB BUNGALOW SITES,2,137086,222426,1912,0,18646,4115,4115,0,12,0,3,2.0,2,2,0,1,0,306,0,0,1,0,0,0,0,0,0,0,0,0,1,0,A
1782,2018-05-15,493537,4.0,   ,nochg,2024,47.7233,-121.9044,38,DES MOINES,R-6,WILDWOOD LANE NO. 03,2,238549,254988,1918,0,7969,3459,3459,0,8,0,5,1.0,1,3,0,0,0,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,H
1783,2021-01-15,453658,2.0,   ,nochg,2024,47.3365,-121.8886,51,FEDERAL WAY,R-10,SUMMIT RIDGE,2,193630,260028,1914,0,25189,4208,4208,0,11,0,1,2.0,5,3,0,1,0,519,0,0,0,0,1,0,0,0,0,0,0,0,0,0,H
1784,2019-07-15,1045580,1.0,   ,nochg,2024,47.6722,-122.2611,11,SEATTLE,R-7,SUMMIT RIDGE,2,500218,545362,1921,0,20369,3619,3619,0,12,0,2,1.0,5,2,0,0,0,526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Z
1785,2012-06-15,546192,1.0,   ,nochg,2024,47.4065,-121.9892,62,ISSAQUAH,RS-7200,RIVERBEND TERRACE,2,174298,371894,1959,0,11733,1386,1386,0,12,0,1,1.0,3,2,1,1,0,307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C
1786,2014-04-15,503320,2.0,   ,nochg,2024,47.3069,-122.1864,95,PACIFIC,R-10,BAYVIEW HEIGHTS,2,217057,286263,1955,0,14142,2986,2986,0,8,0,4,1.0,1,1,0,1,0,564,0,0,1,0,0,0,0,0,0,0,0,0,1,0,D
1787,2020-01-15,523228,1.0,   ,nochg,2024,47.365,-122.0052,94,MILTON,R-9,TOWN-COUNTRY CLUB BUNGALOW SITES,2,253628,269600,1967,0,6761,3867,3867,0,8,0,5,2.0,5,2,0,1,0,441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,O
1788,2018-06-15,510718,2.0,   ,nochg,2024,47.3281,-122.1613,52,DUVALL,RS7.2,RIVERBEND TERRACE,2,294437,216281,1908,0,15022,3142,3142,0,6,0,5,1.0,3,1,0,0,0,485,0,0,1,0,0,0,0,0,0,0,0,0,1,0,I
1789,2011-06-15,863775,3.0,   ,nochg,2024,47.7869,-122.3769,53,SEATTLE,RA2.5,SUMMIT RIDGE,2,570374,293401,1931,0,8736,3343,3343,0,11,0,4,1.0,2,2,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P
1790,1996-10-15,3257906,4.0,   ,nochg,2024,47.6458,-122.0082,98,MEDINA,R-4,HIGHLAND PARK,2,2005477,1252429,1947,0,29369,4043,4043,0,6,0,2,2.0,1,3,1,1,0,328,0,0,1,0,0,0,0,0,0,0,0,0,1,0,I
1791,2001-10-15,421430,3.0,   ,nochg,2024,47.6819,-122.1706,27,KING COUNTY,R-3,MEADOWBROOK,2,249310,172120,1914,0,16465,840,840,0,4,0,1,2.0,4,2,0,1,0,529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E
1792,2023-06-15,1071453,1.0,   ,nochg,2024,47.3144,-121.8461,47,SAMMAMISH,R-4,RIVERBEND TERRACE,2,697981,373472,1962,0,5900,848,848,0,4,0,5,2.0,2,3,1,1,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
1793,1997-11-15,449139,2.0,   ,nochg,2024,47.3554,-122.3906,97,KENMORE,R-2,FALCON RIDGE (CEDAR RIDGE),2,294037,155102,1970,0,28253,3581,3581,0,3,0,3,1.0,5,1,1,1,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N
1794,1993-12-15,281240,1.0,   ,nochg,2024,47.642,-121.8196,79,ALGONA,R-3,MAPLE GROVE,2,136533,144707,1923,0,13681,1374,1374,0,3,0,3,1.0,3,2,0,0,0,558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,O
